Date,Close,Open,High,Low,PE
2010/6/4,1064.880005,1098.430054,1098.430054,1060.5,19.74
2010/6/7,1050.469971,1065.839966,1071.359985,1049.859985,19.74
2010/6/8,1062,1050.810059,1063.150024,1042.170044,19.74
2010/6/9,1055.689941,1062.75,1077.73999,1052.25,19.74
2010/6/10,1086.839966,1058.77002,1087.849976,1058.77002,19.74
2010/6/11,1091.599976,1082.650024,1092.25,1077.119995,19.74
2010/6/14,1089.630005,1095,1105.910034,1089.030029,19.74
2010/6/15,1115.22998,1091.209961,1115.589966,1091.209961,19.74
2010/6/16,1114.609985,1114.02002,1118.73999,1107.130005,19.74
2010/6/17,1116.040039,1115.97998,1117.719971,1105.869995,19.74
2010/6/18,1117.51001,1116.160034,1121.01001,1113.930054,19.74
2010/6/21,1113.199951,1122.790039,1131.22998,1108.23999,19.74
2010/6/22,1095.310059,1113.900024,1118.5,1094.180054,19.74
2010/6/23,1092.040039,1095.569946,1099.640015,1085.310059,19.74
2010/6/24,1073.689941,1090.930054,1090.930054,1071.599976,19.74
2010/6/25,1076.76001,1075.099976,1083.560059,1067.890015,19.74
2010/6/28,1074.569946,1077.5,1082.599976,1071.449951,19.74
2010/6/29,1041.23999,1071.099976,1071.099976,1035.180054,19.74
2010/6/30,1030.709961,1040.560059,1048.079956,1028.329956,19.74
2010/7/1,1027.369995,1031.099976,1033.579956,1010.909973,19.67
2010/7/2,1022.580017,1027.650024,1032.949951,1015.929993,19.67
2010/7/6,1028.060059,1028.089966,1042.5,1018.349976,19.67
2010/7/7,1060.27002,1028.540039,1060.890015,1028.540039,19.67
2010/7/8,1070.25,1062.920044,1071.25,1058.23999,19.67
2010/7/9,1077.959961,1070.5,1078.160034,1068.099976,19.67
2010/7/12,1078.75,1077.22998,1080.780029,1070.449951,19.67
2010/7/13,1095.339966,1080.650024,1099.459961,1080.650024,19.67
2010/7/14,1095.170044,1095.609985,1099.079956,1087.680054,19.67
2010/7/15,1096.47998,1094.459961,1098.660034,1080.530029,19.67
2010/7/16,1064.880005,1093.849976,1093.849976,1063.319946,19.67
2010/7/19,1071.25,1066.849976,1074.699951,1061.109985,19.67
2010/7/20,1083.47998,1064.530029,1083.939941,1056.880005,19.67
2010/7/21,1069.589966,1086.670044,1088.959961,1065.25,19.67
2010/7/22,1093.670044,1072.140015,1097.5,1072.140015,19.67
2010/7/23,1102.660034,1092.170044,1103.72998,1087.880005,19.67
2010/7/26,1115.01001,1102.890015,1115.01001,1101.300049,19.67
2010/7/27,1113.839966,1117.359985,1120.949951,1109.780029,19.67
2010/7/28,1106.130005,1112.839966,1114.660034,1103.109985,19.67
2010/7/29,1101.530029,1108.069946,1115.900024,1092.819946,19.67
2010/7/30,1101.599976,1098.439941,1106.439941,1088.01001,19.67
2010/8/2,1125.859985,1107.530029,1127.300049,1107.530029,19.77
2010/8/3,1120.459961,1125.339966,1125.439941,1116.76001,19.77
2010/8/4,1127.23999,1121.060059,1128.75,1119.459961,19.77
2010/8/5,1125.810059,1125.780029,1126.560059,1118.810059,19.77
2010/8/6,1121.640015,1122.069946,1123.060059,1107.170044,19.77
2010/8/9,1127.790039,1122.800049,1129.23999,1120.910034,19.77
2010/8/10,1121.060059,1122.920044,1127.160034,1111.579956,19.77
2010/8/11,1089.469971,1116.890015,1116.890015,1088.550049,19.77
2010/8/12,1083.609985,1081.47998,1086.719971,1076.689941,19.77
2010/8/13,1079.25,1082.219971,1086.25,1079,19.77
2010/8/16,1079.380005,1077.48999,1082.619995,1069.48999,19.77
2010/8/17,1092.540039,1081.160034,1100.140015,1081.160034,19.77
2010/8/18,1094.160034,1092.079956,1099.77002,1085.76001,19.77
2010/8/19,1075.630005,1092.439941,1092.439941,1070.660034,19.77
2010/8/20,1071.689941,1075.630005,1075.630005,1063.910034,19.77
2010/8/23,1067.359985,1073.359985,1081.579956,1067.079956,19.77
2010/8/24,1051.869995,1063.199951,1063.199951,1046.680054,19.77
2010/8/25,1055.329956,1048.97998,1059.380005,1039.829956,19.77
2010/8/26,1047.219971,1056.280029,1061.449951,1045.400024,19.77
2010/8/27,1064.589966,1049.27002,1065.209961,1039.699951,19.77
2010/8/30,1048.920044,1062.900024,1064.400024,1048.790039,19.77
2010/8/31,1049.329956,1046.880005,1055.140015,1040.880005,19.77
2010/9/1,1080.290039,1049.719971,1081.300049,1049.719971,20.38
2010/9/2,1090.099976,1080.660034,1090.099976,1080.390015,20.38
2010/9/3,1104.51001,1093.609985,1105.099976,1093.609985,20.38
2010/9/7,1091.839966,1102.599976,1102.599976,1091.150024,20.38
2010/9/8,1098.869995,1092.359985,1103.26001,1092.359985,20.38
2010/9/9,1104.180054,1101.150024,1110.27002,1101.150024,20.38
2010/9/10,1109.550049,1104.569946,1110.880005,1103.920044,20.38
2010/9/13,1121.900024,1113.380005,1123.869995,1113.380005,20.38
2010/9/14,1121.099976,1121.160034,1127.359985,1115.579956,20.38
2010/9/15,1125.069946,1119.430054,1126.459961,1114.630005,20.38
2010/9/16,1124.660034,1123.890015,1125.439941,1118.880005,20.38
2010/9/17,1125.589966,1126.390015,1131.469971,1122.430054,20.38
2010/9/20,1142.709961,1126.569946,1144.859985,1126.569946,20.38
2010/9/21,1139.780029,1142.819946,1148.589966,1136.219971,20.38
2010/9/22,1134.280029,1139.48999,1144.380005,1131.579956,20.38
2010/9/23,1124.829956,1131.099976,1136.77002,1122.790039,20.38
2010/9/24,1148.670044,1131.689941,1148.900024,1131.689941,20.38
2010/9/27,1142.160034,1148.640015,1149.920044,1142,20.38
2010/9/28,1147.699951,1142.310059,1150,1132.089966,20.38
2010/9/29,1144.72998,1146.75,1148.630005,1140.26001,20.38
2010/9/30,1141.199951,1145.969971,1157.160034,1136.079956,20.38
2010/10/1,1146.23999,1143.48999,1150.300049,1139.420044,21.24
2010/10/4,1137.030029,1144.959961,1148.160034,1131.869995,21.24
2010/10/5,1160.75,1140.680054,1162.76001,1140.680054,21.24
2010/10/6,1159.969971,1159.810059,1162.329956,1154.849976,21.24
2010/10/7,1158.060059,1161.569946,1163.869995,1151.410034,21.24
2010/10/8,1165.150024,1158.359985,1167.72998,1155.579956,21.24
2010/10/11,1165.319946,1165.319946,1168.680054,1162.02002,21.24
2010/10/12,1169.77002,1164.280029,1172.579956,1155.709961,21.24
2010/10/13,1178.099976,1171.319946,1184.380005,1171.319946,21.24
2010/10/14,1173.810059,1177.819946,1178.890015,1166.709961,21.24
2010/10/15,1176.189941,1177.469971,1181.199951,1167.119995,21.24
2010/10/18,1184.709961,1176.829956,1185.530029,1174.550049,21.24
2010/10/19,1165.900024,1178.640015,1178.640015,1159.709961,21.24
2010/10/20,1178.170044,1166.73999,1182.939941,1166.73999,21.24
2010/10/21,1180.26001,1179.819946,1189.430054,1171.170044,21.24
2010/10/22,1183.079956,1180.52002,1183.930054,1178.98999,21.24
2010/10/25,1185.619995,1184.73999,1196.140015,1184.73999,21.24
2010/10/26,1185.640015,1184.880005,1187.109985,1177.719971,21.24
2010/10/27,1182.449951,1183.839966,1183.839966,1171.699951,21.24
2010/10/28,1183.780029,1184.469971,1189.530029,1177.099976,21.24
2010/10/29,1183.26001,1183.869995,1185.459961,1179.699951,21.24
2010/11/1,1184.380005,1185.709961,1195.810059,1177.650024,21.7
2010/11/2,1193.569946,1187.859985,1195.880005,1187.859985,21.7
2010/11/3,1197.959961,1193.790039,1198.300049,1183.560059,21.7
2010/11/4,1221.060059,1198.339966,1221.25,1198.339966,21.7
2010/11/5,1225.849976,1221.199951,1227.079956,1220.290039,21.7
2010/11/8,1223.25,1223.23999,1224.569946,1217.550049,21.7
2010/11/9,1213.400024,1223.589966,1226.839966,1208.939941,21.7
2010/11/10,1218.709961,1213.140015,1218.75,1204.329956,21.7
2010/11/11,1213.540039,1213.040039,1215.449951,1204.48999,21.7
2010/11/12,1199.209961,1209.069946,1210.5,1194.079956,21.7
2010/11/15,1197.75,1200.439941,1207.430054,1197.150024,21.7
2010/11/16,1178.339966,1194.790039,1194.790039,1173,21.7
2010/11/17,1178.589966,1178.329956,1183.560059,1175.819946,21.7
2010/11/18,1196.689941,1183.75,1200.290039,1183.75,21.7
2010/11/19,1199.72998,1196.119995,1199.969971,1189.439941,21.7
2010/11/22,1197.839966,1198.069946,1198.939941,1184.579956,21.7
2010/11/23,1180.72998,1192.51001,1192.51001,1176.910034,21.7
2010/11/24,1198.349976,1183.699951,1198.619995,1183.699951,21.7
2010/11/26,1189.400024,1194.160034,1194.160034,1186.930054,21.7
2010/11/29,1187.76001,1189.079956,1190.339966,1173.640015,21.7
2010/11/30,1180.550049,1182.959961,1187.400024,1174.140015,21.7
2010/12/1,1206.069946,1186.599976,1207.609985,1186.599976,22.4
2010/12/2,1221.530029,1206.810059,1221.890015,1206.810059,22.4
2010/12/3,1224.709961,1219.930054,1225.569946,1216.819946,22.4
2010/12/6,1223.119995,1223.869995,1225.800049,1220.670044,22.4
2010/12/7,1223.75,1227.25,1235.050049,1223.25,22.4
2010/12/8,1228.280029,1225.02002,1228.930054,1219.5,22.4
2010/12/9,1233,1230.140015,1234.709961,1226.849976,22.4
2010/12/10,1240.400024,1233.849976,1240.400024,1232.579956,22.4
2010/12/13,1240.459961,1242.52002,1246.72998,1240.339966,22.4
2010/12/14,1241.589966,1241.839966,1246.589966,1238.170044,22.4
2010/12/15,1235.22998,1241.579956,1244.25,1234.01001,22.4
2010/12/16,1242.869995,1236.339966,1243.75,1232.849976,22.4
2010/12/17,1243.910034,1243.630005,1245.810059,1239.869995,22.4
2010/12/20,1247.079956,1245.76001,1250.199951,1241.51001,22.4
2010/12/21,1254.599976,1249.430054,1255.819946,1249.430054,22.4
2010/12/22,1258.839966,1254.939941,1259.390015,1254.939941,22.4
2010/12/23,1256.77002,1257.530029,1258.589966,1254.050049,22.4
2010/12/27,1257.540039,1254.660034,1258.430054,1251.47998,22.4
2010/12/28,1258.51001,1259.099976,1259.900024,1256.219971,22.4
2010/12/29,1259.780029,1258.780029,1262.599976,1258.780029,22.4
2010/12/30,1257.880005,1259.439941,1261.089966,1256.319946,22.4
2010/12/31,1257.640015,1256.76001,1259.339966,1254.189941,22.4
2011/1/3,1271.869995,1257.619995,1276.170044,1257.619995,22.98
2011/1/4,1270.199951,1272.949951,1274.119995,1262.660034,22.98
2011/1/5,1276.560059,1268.780029,1277.630005,1265.359985,22.98
2011/1/6,1273.849976,1276.290039,1278.170044,1270.430054,22.98
2011/1/7,1271.5,1274.410034,1276.829956,1261.699951,22.98
2011/1/10,1269.75,1270.839966,1271.52002,1262.180054,22.98
2011/1/11,1274.47998,1272.579956,1277.25,1269.619995,22.98
2011/1/12,1285.959961,1275.650024,1286.869995,1275.650024,22.98
2011/1/13,1283.76001,1285.780029,1286.699951,1280.469971,22.98
2011/1/14,1293.23999,1282.900024,1293.23999,1281.23999,22.98
2011/1/18,1295.02002,1293.219971,1296.060059,1290.160034,22.98
2011/1/19,1281.920044,1294.52002,1294.599976,1278.920044,22.98
2011/1/20,1280.26001,1280.849976,1283.349976,1271.26001,22.98
2011/1/21,1283.349976,1283.630005,1291.209961,1282.069946,22.98
2011/1/24,1290.839966,1283.290039,1291.930054,1282.469971,22.98
2011/1/25,1291.180054,1288.170044,1291.26001,1281.069946,22.98
2011/1/26,1296.630005,1291.969971,1299.73999,1291.969971,22.98
2011/1/27,1299.540039,1297.51001,1301.290039,1294.410034,22.98
2011/1/28,1276.339966,1299.630005,1302.670044,1275.099976,22.98
2011/1/31,1286.119995,1276.5,1287.170044,1276.5,22.98
2011/2/1,1307.589966,1289.140015,1308.859985,1289.140015,23.49
2011/2/2,1304.030029,1305.910034,1307.609985,1302.619995,23.49
2011/2/3,1307.099976,1302.77002,1308.599976,1294.829956,23.49
2011/2/4,1310.869995,1307.01001,1311,1301.670044,23.49
2011/2/7,1319.050049,1311.849976,1322.849976,1311.849976,23.49
2011/2/8,1324.569946,1318.76001,1324.869995,1316.030029,23.49
2011/2/9,1320.880005,1322.47998,1324.540039,1314.890015,23.49
2011/2/10,1321.869995,1318.130005,1322.780029,1311.73999,23.49
2011/2/11,1329.150024,1318.660034,1330.790039,1316.079956,23.49
2011/2/14,1332.319946,1328.72998,1332.959961,1326.900024,23.49
2011/2/15,1328.01001,1330.430054,1330.430054,1324.609985,23.49
2011/2/16,1336.319946,1329.51001,1337.609985,1329.51001,23.49
2011/2/17,1340.430054,1334.369995,1341.5,1331,23.49
2011/2/18,1343.01001,1340.380005,1344.069946,1338.119995,23.49
2011/2/22,1315.439941,1338.910034,1338.910034,1312.329956,23.49
2011/2/23,1307.400024,1315.439941,1317.910034,1299.550049,23.49
2011/2/24,1306.099976,1307.089966,1310.910034,1294.26001,23.49
2011/2/25,1319.880005,1307.339966,1320.609985,1307.339966,23.49
2011/2/28,1327.219971,1321.609985,1329.380005,1320.550049,23.49
2011/3/1,1306.329956,1328.640015,1332.089966,1306.140015,22.9
2011/3/2,1308.439941,1305.469971,1314.189941,1302.579956,22.9
2011/3/3,1330.969971,1312.369995,1332.280029,1312.369995,22.9
2011/3/4,1321.150024,1330.72998,1331.079956,1312.589966,22.9
2011/3/7,1310.130005,1322.719971,1327.680054,1303.98999,22.9
2011/3/8,1321.819946,1311.050049,1325.73999,1306.859985,22.9
2011/3/9,1320.02002,1319.920044,1323.209961,1312.27002,22.9
2011/3/10,1295.109985,1315.719971,1315.719971,1294.209961,22.9
2011/3/11,1304.280029,1293.430054,1308.349976,1291.98999,22.9
2011/3/14,1296.390015,1301.189941,1301.189941,1286.369995,22.9
2011/3/15,1281.869995,1288.459961,1288.459961,1261.119995,22.9
2011/3/16,1256.880005,1279.459961,1280.910034,1249.050049,22.9
2011/3/17,1273.719971,1261.609985,1278.880005,1261.609985,22.9
2011/3/18,1279.209961,1276.709961,1288.880005,1276.180054,22.9
2011/3/21,1298.380005,1281.650024,1300.579956,1281.650024,22.9
2011/3/22,1293.77002,1298.290039,1299.349976,1292.699951,22.9
2011/3/23,1297.540039,1292.189941,1300.51001,1284.050049,22.9
2011/3/24,1309.660034,1300.609985,1311.339966,1297.73999,22.9
2011/3/25,1313.800049,1311.800049,1319.180054,1310.150024,22.9
2011/3/28,1310.189941,1315.449951,1319.73999,1310.189941,22.9
2011/3/29,1319.439941,1309.369995,1319.449951,1305.26001,22.9
2011/3/30,1328.26001,1321.890015,1331.73999,1321.890015,22.9
2011/3/31,1325.829956,1327.439941,1329.77002,1325.030029,22.9
2011/4/1,1332.410034,1329.47998,1337.849976,1328.890015,23.14
2011/4/4,1332.869995,1333.560059,1336.73999,1329.099976,23.14
2011/4/5,1332.630005,1332.030029,1338.209961,1330.030029,23.14
2011/4/6,1335.540039,1335.939941,1339.380005,1331.089966,23.14
2011/4/7,1333.51001,1334.819946,1338.800049,1326.560059,23.14
2011/4/8,1328.170044,1336.160034,1339.459961,1322.939941,23.14
2011/4/11,1324.459961,1329.01001,1333.77002,1321.060059,23.14
2011/4/12,1314.160034,1321.959961,1321.959961,1309.51001,23.14
2011/4/13,1314.410034,1314.030029,1321.349976,1309.189941,23.14
2011/4/14,1314.52002,1311.130005,1316.790039,1302.420044,23.14
2011/4/15,1319.680054,1314.540039,1322.880005,1313.680054,23.14
2011/4/18,1305.140015,1313.349976,1313.349976,1294.699951,23.14
2011/4/19,1312.619995,1305.98999,1312.699951,1303.969971,23.14
2011/4/20,1330.359985,1319.119995,1332.660034,1319.119995,23.14
2011/4/21,1337.380005,1333.22998,1337.48999,1332.829956,23.14
2011/4/25,1335.25,1337.140015,1337.550049,1331.469971,23.14
2011/4/26,1347.23999,1336.75,1349.550049,1336.75,23.14
2011/4/27,1355.660034,1348.430054,1357.48999,1344.25,23.14
2011/4/28,1360.47998,1353.859985,1361.709961,1353.599976,23.14
2011/4/29,1363.609985,1360.140015,1364.560059,1358.689941,23.14
2011/5/2,1361.219971,1365.209961,1370.579956,1358.589966,23.06
2011/5/3,1356.619995,1359.76001,1360.839966,1349.52002,23.06
2011/5/4,1347.319946,1355.900024,1355.900024,1341.5,23.06
2011/5/5,1335.099976,1344.160034,1348,1329.170044,23.06
2011/5/6,1340.199951,1340.23999,1354.359985,1335.579956,23.06
2011/5/9,1346.290039,1340.199951,1349.439941,1338.640015,23.06
2011/5/10,1357.160034,1348.339966,1359.439941,1348.339966,23.06
2011/5/11,1342.079956,1354.51001,1354.51001,1336.359985,23.06
2011/5/12,1348.650024,1339.390015,1351.050049,1332.030029,23.06
2011/5/13,1337.77002,1348.689941,1350.469971,1333.359985,23.06
2011/5/16,1329.469971,1334.77002,1343.329956,1327.319946,23.06
2011/5/17,1328.97998,1326.099976,1330.420044,1318.51001,23.06
2011/5/18,1340.680054,1328.540039,1341.819946,1326.589966,23.06
2011/5/19,1343.599976,1342.400024,1346.819946,1336.359985,23.06
2011/5/20,1333.27002,1342,1342,1330.670044,23.06
2011/5/23,1317.369995,1333.069946,1333.069946,1312.880005,23.06
2011/5/24,1316.280029,1317.699951,1323.719971,1313.869995,23.06
2011/5/25,1320.469971,1316.359985,1325.859985,1311.800049,23.06
2011/5/26,1325.689941,1320.640015,1328.51001,1314.410034,23.06
2011/5/27,1331.099976,1325.689941,1334.619995,1325.689941,23.06
2011/5/31,1345.199951,1331.099976,1345.199951,1331.099976,23.06
2011/6/1,1314.550049,1345.199951,1345.199951,1313.709961,22.1
2011/6/2,1312.939941,1314.550049,1318.030029,1305.609985,22.1
2011/6/3,1300.160034,1312.939941,1312.939941,1297.900024,22.1
2011/6/6,1286.170044,1300.26001,1300.26001,1284.719971,22.1
2011/6/7,1284.939941,1286.310059,1296.219971,1284.73999,22.1
2011/6/8,1279.560059,1284.630005,1287.040039,1277.420044,22.1
2011/6/9,1289,1279.630005,1294.540039,1279.630005,22.1
2011/6/10,1270.97998,1288.599976,1288.599976,1268.280029,22.1
2011/6/13,1271.829956,1271.310059,1277.040039,1265.640015,22.1
2011/6/14,1287.869995,1272.219971,1292.5,1272.219971,22.1
2011/6/15,1265.420044,1287.869995,1287.869995,1261.900024,22.1
2011/6/16,1267.640015,1265.530029,1274.109985,1258.069946,22.1
2011/6/17,1271.5,1268.579956,1279.819946,1267.400024,22.1
2011/6/20,1278.359985,1271.5,1280.420044,1267.560059,22.1
2011/6/21,1295.52002,1278.400024,1297.619995,1278.400024,22.1
2011/6/22,1287.140015,1295.47998,1298.609985,1286.790039,22.1
2011/6/23,1283.5,1286.599976,1286.599976,1262.869995,22.1
2011/6/24,1268.449951,1283.040039,1283.930054,1267.23999,22.1
2011/6/27,1280.099976,1268.439941,1284.910034,1267.530029,22.1
2011/6/28,1296.670044,1280.209961,1296.800049,1280.209961,22.1
2011/6/29,1307.410034,1296.849976,1309.209961,1296.849976,22.1
2011/6/30,1320.640015,1307.640015,1321.969971,1307.640015,22.1
2011/7/1,1339.670044,1320.640015,1341.01001,1318.180054,22.61
2011/7/5,1337.880005,1339.589966,1340.890015,1334.300049,22.61
2011/7/6,1339.219971,1337.560059,1340.939941,1330.920044,22.61
2011/7/7,1353.219971,1339.619995,1356.47998,1339.619995,22.61
2011/7/8,1343.800049,1352.390015,1352.390015,1333.709961,22.61
2011/7/11,1319.48999,1343.310059,1343.310059,1316.420044,22.61
2011/7/12,1313.640015,1319.609985,1327.170044,1313.329956,22.61
2011/7/13,1317.719971,1314.449951,1331.47998,1314.449951,22.61
2011/7/14,1308.869995,1317.73999,1326.880005,1306.51001,22.61
2011/7/15,1316.140015,1308.869995,1317.699951,1307.52002,22.61
2011/7/18,1305.439941,1315.939941,1315.939941,1295.920044,22.61
2011/7/19,1326.72998,1307.069946,1328.140015,1307.069946,22.61
2011/7/20,1325.839966,1328.660034,1330.430054,1323.650024,22.61
2011/7/21,1343.800049,1325.650024,1347,1325.650024,22.61
2011/7/22,1345.02002,1343.800049,1346.099976,1336.949951,22.61
2011/7/25,1337.430054,1344.319946,1344.319946,1331.089966,22.61
2011/7/26,1331.939941,1337.390015,1338.51001,1329.589966,22.61
2011/7/27,1304.890015,1331.910034,1331.910034,1303.48999,22.61
2011/7/28,1300.670044,1304.839966,1316.319946,1299.160034,22.61
2011/7/29,1292.280029,1300.119995,1304.160034,1282.859985,22.61
2011/8/1,1286.939941,1292.589966,1307.380005,1274.72998,20.05
2011/8/2,1254.050049,1286.560059,1286.560059,1254.030029,20.05
2011/8/3,1260.339966,1254.25,1261.199951,1234.560059,20.05
2011/8/4,1200.069946,1260.22998,1260.22998,1199.540039,20.05
2011/8/5,1199.380005,1200.280029,1218.109985,1168.089966,20.05
2011/8/8,1119.459961,1198.47998,1198.47998,1119.280029,20.05
2011/8/9,1172.530029,1120.22998,1172.880005,1101.540039,20.05
2011/8/10,1120.76001,1171.77002,1171.77002,1118.01001,20.05
2011/8/11,1172.640015,1121.300049,1186.290039,1121.300049,20.05
2011/8/12,1178.810059,1172.869995,1189.040039,1170.73999,20.05
2011/8/15,1204.48999,1178.859985,1204.48999,1178.859985,20.05
2011/8/16,1192.76001,1204.219971,1204.219971,1180.530029,20.05
2011/8/17,1193.890015,1192.890015,1208.469971,1184.359985,20.05
2011/8/18,1140.650024,1189.619995,1189.619995,1131.030029,20.05
2011/8/19,1123.530029,1140.469971,1154.540039,1122.050049,20.05
2011/8/22,1123.819946,1123.550049,1145.48999,1121.089966,20.05
2011/8/23,1162.349976,1124.359985,1162.349976,1124.359985,20.05
2011/8/24,1177.599976,1162.160034,1178.560059,1156.300049,20.05
2011/8/25,1159.27002,1176.689941,1190.680054,1155.469971,20.05
2011/8/26,1176.800049,1158.849976,1181.22998,1135.910034,20.05
2011/8/29,1210.079956,1177.910034,1210.280029,1177.910034,20.05
2011/8/30,1212.920044,1209.76001,1220.099976,1195.77002,20.05
2011/8/31,1218.890015,1213,1230.709961,1209.349976,20.05
2011/9/1,1204.420044,1219.119995,1229.290039,1203.849976,19.7
2011/9/2,1173.969971,1203.900024,1203.900024,1170.560059,19.7
2011/9/6,1165.23999,1173.969971,1173.969971,1140.130005,19.7
2011/9/7,1198.619995,1165.849976,1198.619995,1165.849976,19.7
2011/9/8,1185.900024,1197.97998,1204.400024,1183.339966,19.7
2011/9/9,1154.22998,1185.369995,1185.369995,1148.369995,19.7
2011/9/12,1162.27002,1153.5,1162.52002,1136.069946,19.7
2011/9/13,1172.869995,1162.589966,1176.410034,1157.439941,19.7
2011/9/14,1188.680054,1173.319946,1202.380005,1162.72998,19.7
2011/9/15,1209.109985,1189.439941,1209.109985,1189.439941,19.7
2011/9/16,1216.01001,1209.209961,1220.060059,1204.459961,19.7
2011/9/19,1204.089966,1214.98999,1214.98999,1188.359985,19.7
2011/9/20,1202.089966,1204.5,1220.390015,1201.290039,19.7
2011/9/21,1166.76001,1203.630005,1206.300049,1166.209961,19.7
2011/9/22,1129.560059,1164.550049,1164.550049,1114.219971,19.7
2011/9/23,1136.430054,1128.819946,1141.719971,1121.359985,19.7
2011/9/26,1162.949951,1136.910034,1164.189941,1131.069946,19.7
2011/9/27,1175.380005,1163.319946,1195.859985,1163.319946,19.7
2011/9/28,1151.060059,1175.390015,1184.709961,1150.400024,19.7
2011/9/29,1160.400024,1151.73999,1175.869995,1139.930054,19.7
2011/9/30,1131.420044,1159.930054,1159.930054,1131.339966,19.7
2011/10/3,1099.22998,1131.209961,1138.98999,1098.920044,20.16
2011/10/4,1123.949951,1097.420044,1125.119995,1074.77002,20.16
2011/10/5,1144.030029,1124.030029,1146.069946,1115.680054,20.16
2011/10/6,1164.969971,1144.109985,1165.550049,1134.949951,20.16
2011/10/7,1155.459961,1165.030029,1171.400024,1150.26001,20.16
2011/10/10,1194.890015,1158.150024,1194.910034,1158.150024,20.16
2011/10/11,1195.540039,1194.599976,1199.23999,1187.300049,20.16
2011/10/12,1207.25,1196.189941,1220.25,1196.189941,20.16
2011/10/13,1203.660034,1206.959961,1207.459961,1190.579956,20.16
2011/10/14,1224.579956,1205.650024,1224.609985,1205.650024,20.16
2011/10/17,1200.859985,1224.469971,1224.469971,1198.550049,20.16
2011/10/18,1225.380005,1200.75,1233.099976,1191.47998,20.16
2011/10/19,1209.880005,1223.459961,1229.640015,1206.310059,20.16
2011/10/20,1215.390015,1209.920044,1219.530029,1197.339966,20.16
2011/10/21,1238.25,1215.390015,1239.030029,1215.390015,20.16
2011/10/24,1254.189941,1238.719971,1256.550049,1238.719971,20.16
2011/10/25,1229.050049,1254.189941,1254.189941,1226.790039,20.16
2011/10/26,1242,1229.170044,1246.280029,1221.060059,20.16
2011/10/27,1284.589966,1243.969971,1292.660034,1243.969971,20.16
2011/10/28,1285.089966,1284.390015,1287.079956,1277.01001,20.16
2011/10/31,1253.300049,1284.959961,1284.959961,1253.160034,20.16
2011/11/1,1218.280029,1251,1251,1215.420044,20.35
2011/11/2,1237.900024,1219.619995,1242.47998,1219.619995,20.35
2011/11/3,1261.150024,1238.25,1263.209961,1234.810059,20.35
2011/11/4,1253.22998,1260.819946,1260.819946,1238.920044,20.35
2011/11/7,1261.119995,1253.209961,1261.699951,1240.75,20.35
2011/11/8,1275.920044,1261.119995,1277.550049,1254.98999,20.35
2011/11/9,1229.099976,1275.180054,1275.180054,1226.640015,20.35
2011/11/10,1239.699951,1229.589966,1246.219971,1227.699951,20.35
2011/11/11,1263.849976,1240.119995,1266.97998,1240.119995,20.35
2011/11/14,1251.780029,1263.849976,1263.849976,1246.680054,20.35
2011/11/15,1257.810059,1251.699951,1264.25,1244.339966,20.35
2011/11/16,1236.910034,1257.810059,1259.609985,1235.670044,20.35
2011/11/17,1216.130005,1236.560059,1237.72998,1209.430054,20.35
2011/11/18,1215.650024,1216.189941,1223.51001,1211.359985,20.35
2011/11/21,1192.97998,1215.619995,1215.619995,1183.160034,20.35
2011/11/22,1188.040039,1192.97998,1196.810059,1181.650024,20.35
2011/11/23,1161.790039,1187.47998,1187.47998,1161.790039,20.35
2011/11/25,1158.670044,1161.410034,1172.660034,1158.660034,20.35
2011/11/28,1192.550049,1158.670044,1197.349976,1158.670044,20.35
2011/11/29,1195.189941,1192.560059,1203.670044,1191.800049,20.35
2011/11/30,1246.959961,1196.719971,1247.109985,1196.719971,20.35
2011/12/1,1244.579956,1246.910034,1251.089966,1239.72998,20.52
2011/12/2,1244.280029,1246.030029,1260.079956,1243.349976,20.52
2011/12/5,1257.079956,1244.329956,1266.72998,1244.329956,20.52
2011/12/6,1258.469971,1257.189941,1266.030029,1253.030029,20.52
2011/12/7,1261.01001,1258.140015,1267.060059,1244.800049,20.52
2011/12/8,1234.349976,1260.869995,1260.869995,1231.469971,20.52
2011/12/9,1255.189941,1234.47998,1258.25,1234.47998,20.52
2011/12/12,1236.469971,1255.050049,1255.050049,1227.25,20.52
2011/12/13,1225.72998,1236.829956,1249.859985,1219.430054,20.52
2011/12/14,1211.819946,1225.72998,1225.72998,1209.469971,20.52
2011/12/15,1215.75,1212.119995,1225.599976,1212.119995,20.52
2011/12/16,1219.660034,1216.089966,1231.040039,1215.199951,20.52
2011/12/19,1205.349976,1219.73999,1224.569946,1202.369995,20.52
2011/12/20,1241.300049,1205.719971,1242.819946,1205.719971,20.52
2011/12/21,1243.719971,1241.25,1245.089966,1229.51001,20.52
2011/12/22,1254,1243.719971,1255.219971,1243.719971,20.52
2011/12/23,1265.329956,1254,1265.420044,1254,20.52
2011/12/27,1265.430054,1265.02002,1269.369995,1262.300049,20.52
2011/12/28,1249.640015,1265.380005,1265.849976,1248.640015,20.52
2011/12/29,1263.02002,1249.75,1263.540039,1249.75,20.52
2011/12/30,1257.599976,1262.819946,1264.119995,1257.459961,20.52
2012/1/3,1277.060059,1258.859985,1284.619995,1258.859985,21.21
2012/1/4,1277.300049,1277.030029,1278.72998,1268.099976,21.21
2012/1/5,1281.060059,1277.300049,1283.050049,1265.26001,21.21
2012/1/6,1277.810059,1280.930054,1281.839966,1273.339966,21.21
